;Tag Type, Tag Name, Tag Description, Read Only, Data Source, Security Code, Alarmed, Data Logged, Native Type, Value Type, Min Analog, Max Analog, Initial Analog, Scale, Offset, DeadBand, Units, Off Label Digital, On Label Digital, Initial Digital, Length String, Initial String, Node Name, Address, Scan Class,  System Source Name, System Source Index, RIO Address, Element Size Block, Number Elements Block, Initial Block
D,Sucrose\TK_23_01_01_LOGIC_BITS\0bit7,TK_23_01_01 PRIME ENABLED   FOR P_23_01_02 PATH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[1].7,A,,,,,,
D,Sucrose\TK_23_01_01_LOGIC_BITS\0bit8,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[1].8,A,,,,,,
D,Sucrose\TK_23_01_01_LOGIC_BITS\0bit9,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[1].9,A,,,,,,
A,Sucrose\TK_23_01_01_LOW_LEVEL,,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_01_01_LOW_LEVEL,A,,,,,,
A,Sucrose\TK_23_01_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_01_01_LOW_TEMP,A,,,,,,
D,Sucrose\TK_23_01_01_RED_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].1,A,,,,,,
S,Sucrose\TK_23_01_01_Switch_Time,,F,M,*,F,F,,,,,,,,,,,,,82,,,,,,,,,,
D,Sucrose\TK_23_01_01_YELLOW_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].0,A,,,,,,
A,Sucrose\TK_23_02_01_HEALOUT_TIME_REMAINING,,F,D,*,F,F,D,L,0,1000,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_HEALOUT_TIME_REMAINING,A,,,,,,
A,Sucrose\TK_23_02_01_HEALOUT_TIMER,,F,D,*,F,F,D,L,0,200,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_HEALOUT_TMR/ACC,A,,,,,,
A,Sucrose\TK_23_02_01_HIGH_LEVEL,HIGH LEVEL SETPOINT STOP SUCROSE TRANSFER,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_HIGH_LEVEL,A,,,,,,
A,Sucrose\TK_23_02_01_HIGH_TEMP,HIGH TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,400,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_HIGH_TEMP,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit0,HMI TK_23_02_01 SELECTED TO RECEIVE TANKER PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].0,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit1,HMI TK_23_02_01 DISCHARGE ENABLED PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].1,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit2,HMI TK_23_02_01 PRIME TO P_23_01_01 PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].2,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit3,HMI TK_23_02_01 PRIME TO P_23_01_02 PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].3,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit4,HMI TK_23_02_01 DRAIN TANK PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].4,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit5,HMI TK_23_02_01 HEALOUT TANK PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].5,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\0bit6,SUCROSE TANK 2 HEALOUT TIMER RESET PUSHBUTTON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].6,A,,,,,,
D,Sucrose\TK_23_02_01_HMI_BITS\2bit7,TANK 2 QC APPROVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[2].7,A,,,,,,
A,Sucrose\TK_23_02_01_LBS,,F,D,*,F,F,D,L,0,66318,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_LBS,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit0,OK TO RECEIVE IN TK-23-02-01,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].0,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit1,TK-23-02-01 RECEIVING ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].1,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit4,TK-23-02-01 DISCHARGE READY,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].4,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit5,TK-23-02-01 DISCHARGE ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].5,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit6,TK_23_02_01 PRIME ENABLED   FOR P_23_01_01 PATH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].6,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit7,TK_23_02_01 PRIME ENABLED   FOR P_23_01_02 PATH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].7,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit8,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].8,A,,,,,,
D,Sucrose\TK_23_02_01_LOGIC_BITS\0bit9,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[2].9,A,,,,,,
A,Sucrose\TK_23_02_01_LOW_LEVEL,,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_LOW_LEVEL,A,,,,,,
A,Sucrose\TK_23_02_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_02_01_LOW_TEMP,A,,,,,,
D,Sucrose\TK_23_02_01_RED_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].3,A,,,,,,
S,Sucrose\TK_23_02_01_Switch_Time,,F,M,*,F,F,,,,,,,,,,,,,82,,,,,,,,,,
D,Sucrose\TK_23_02_01_YELLOW_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].2,A,,,,,,
A,Sucrose\TK_23_03_01_HEALOUT_TIME_REMAINING,,F,D,*,F,F,D,L,0,1000,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_HEALOUT_TIME_REMAINING,A,,,,,,
A,Sucrose\TK_23_03_01_HEALOUT_TIMER,,F,D,*,F,F,D,L,0,200,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_HEALOUT_TMR/ACC,A,,,,,,
A,Sucrose\TK_23_03_01_HIGH_LEVEL,HIGH LEVEL SETPOINT STOP SUCROSE TRANSFER,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_HIGH_LEVEL,A,,,,,,
A,Sucrose\TK_23_03_01_HIGH_TEMP,HIGH TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,400,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_HIGH_TEMP,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit0,HMI TK_23_03_01 SELECTED TO RECEIVE TANKER PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].0,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit1,HMI TK_23_03_01 DISCHARGE ENABLED PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].1,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit2,HMI TK_23_03_01 PRIME TO P_23_01_01 PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].2,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit3,HMI TK_23_03_01 PRIME TO P_23_01_02 PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].3,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit4,HMI TK_23_03_01 DRAIN TANK PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].4,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit5,HMI TK_23_03_01 HEALOUT TANK PUSHBUTTON PRESSED,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].5,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\0bit6,SUCROSE TANK 3 HEALOUT TIMER RESET PUSHBUTTON,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].6,A,,,,,,
D,Sucrose\TK_23_03_01_HMI_BITS\3bit7,TANK 3 QC APPROVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_HMI[3].7,A,,,,,,
A,Sucrose\TK_23_03_01_LBS,,F,D,*,F,F,D,L,0,66318,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_LBS,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit0,OK TO RECEIVE IN TK-23-03-01,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].0,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit1,TK-23-03-01 RECEIVING ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].1,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit4,TK-23-03-01 DISCHARGE READY,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].4,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit5,TK-23-03-01 DISCHARGE ACTIVE,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].5,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit6,TK_23_03_01 PRIME ENABLED   FOR P_23_01_01 PATH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].6,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit7,TK_23_03_01 PRIME ENABLED   FOR P_23_01_02 PATH,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].7,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit8,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].8,A,,,,,,
D,Sucrose\TK_23_03_01_LOGIC_BITS\0bit9,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,SucroseTanks.BIT_Logic[3].9,A,,,,,,
A,Sucrose\TK_23_03_01_LOW_LEVEL,,F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_LOW_LEVEL,A,,,,,,
A,Sucrose\TK_23_03_01_LOW_TEMP,LOW TEMPERATURE SP (DEGREES F *10),F,D,*,F,F,I,F,0,100,0,1,0,0,,,,,,,SUCROSE,TK_23_03_01_LOW_TEMP,A,,,,,,
D,Sucrose\TK_23_03_01_RED_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].5,A,,,,,,
S,Sucrose\TK_23_03_01_Switch_Time,,F,M,*,F,F,,,,,,,,,,,,,82,,,,,,,,,,
D,Sucrose\TK_23_03_01_YELLOW_CIP_STATUS,,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,SUCROSE,CIPRemote.BIT_HMI[0].4,A,,,,,,
D,Sucrose\ToteOutletManMode,,F,M,*,F,F,,,,,,,,,,Off,On,Off,,,,,,,,,,,
D,Sucrose\ToteOutletManOn,,F,M,*,F,F,,,,,,,,,,Off,On,Off,,,,,,,,,,,
D,Sucrose\TRUCK_PUMP_ENABLE,Truck Pump Enable,F,D,*,F,F,,,,,,,,,,Off,On,Off,,,Sucrose,SucroseReceiving.BIT_HMI[0].7,A,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
